회사명,corp_eng_name,stock_code,is_defaulted,y_proba
동아화성,"DONG-A HWA SUNG CO.,LTD",041930,0,0.4384065231141859
동아타이어공업,"DONG AH TIRE & RUBBER CO.,LTD",282690,1,0.5735483136326531
동아지질,Dong-Ah Geological Engineering Company LTD.,028100,0,0.469584017093049
동아엘텍,"DONGAELTEKCo.,Ltd",088130,1,0.5509378301091551
동아에스티,"DONG-A ST CO.,LTD",170900,1,0.6453588272756661
동아쏘시오홀딩스,"Dong-A Socio Holdings Co.,Ltd",000640,1,0.6180889469049528
동신건설,DongshinEngineering&Construction,025950,1,0.5247919344318296
동성화인텍,"DONGSUNG FINETEC CO., Ltd",033500,1,0.5595027925242105
동성케미컬,"DONGSUNG CHEMICAL Co., Ltd.",102260,1,0.5986049068820851
동성제약,"DONGSUNG PHARMACEUTICAL CO.,LTD",002210,0,0.4949284243510306
동부건설,Dongbu Corporation,005960,0,0.2126170044888362
동방아그로,DONGBANG AGRO CORP,007590,0,0.4689624115005898
동방선기,"Dongbang Ship Machinery Co., Ltd",099410,1,0.6327430833811716
동방메디컬,"DongBang Medical Co., Ltd.",240550,0,0.4854887181704167
동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",004140,0,0.3661930137879703
동남합성,"DONGNAMCHEMICALCO.,LTE.",023450,0,0.4878044922907741
동국홀딩스,"DONGKUK HOLDINGS CO.,LTD.",001230,1,0.5413012105945525
동국제약,"DongKookPharmaceuticalCo.,Ltd.",086450,1,0.6075752026050038
동국알앤에스,"DONGKUK REFRACTORIES & STEEL CO., LTD.",075970,0,0.4100765118538453
동국생명과학,"DongKook Life Science Co., Ltd.",303810,1,0.5107368164625181
동국산업,DONGKUK INDUSTRIES COMPANY,005160,1,0.5993985422621222
동국S&C,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,100130,1,0.6291451537161252
동구바이오제약,"DongKoo Bio & Pharma Co., Ltd.",006620,0,0.2408349702526504
도화엔지니어링,"DOHWA ENGINEERING Co., Ltd.",002150,0,0.4695762180496336
도이치모터스,DEUTSCH MOTORS INC.,067990,1,0.5264998384592497
덴티움,DENTIUM,145720,1,0.7969946643303004
덴티스,"DENTIS CO.,LTD",261200,1,0.6404598443173257
덱스터,"Dexter studios Co., Ltd.",206560,1,0.612790763670827
데이타솔루션,"Datasolution, Inc.",263800,0,0.3528610381387916
데이원컴퍼니,Day1 Company Inc.,373160,1,0.5386873308215282
데브시스터즈,Devsisters corporation,194480,1,0.5432714619562624
덕우전자,"DERKWOO ELECTRONICS CO.,LTD.",263600,0,0.3389353364979792
덕신이피씨,"DUKSHINEPC CO., LTD.",090410,1,0.6229502950827652
덕성,"DCKSUNG CO.,LTD",004830,1,0.5985136153176001
덕산하이메탈,"DUKSANHIMETALCO.,LTD.",077360,0,0.2209248581456945
덕산테코피아,"Duksan Techopia Co., Ltd.",317330,1,0.5654934485886286
덕산네오룩스,"DUK SAN NEOLUX CO.,LTD",213420,1,0.5257250666074315
더테크놀로지,"The Technology Co., Ltd.",043090,1,0.6436409785066227
더코디,"THE CODI Co., LTD.",224060,0,0.2258037871556546
더즌,Dozn Inc.,462860,0,0.4411176333414551
더존비즈온,"DOUZONE BIZON CO.,LTD",012510,1,0.6277830987840978
더블유에스아이,"WSI Co., Ltd.",299170,0,0.4868477834897765
더블유씨피,"W-SCOPE CHUNGJU PLANT Co., Ltd.",393890,0,0.3243690367409971
더본코리아,"The BORN Korea Co., Ltd.",475560,0,0.397931604092639
더바이오메드,"THE BioMed Co., Ltd.",214610,1,0.6800998274881555
더미동,"THE MIDONG Co,. Ltd",161570,0,0.4742135224379701
더라미,"The Lamy Co., Ltd.",032860,1,0.5676260673854391
더네이쳐홀딩스,"THE NATURE HOLDINGS CO., LTD",298540,1,0.6737421108819153
대화제약,"DAE HWA PHARM CO., LTD",067080,0,0.4658525778964425
대호특수강,dhSteel,021040,1,0.5956220845475411
대호에이엘,"DAEHO AL Co.,Ltd.",069460,1,0.5350502947824385
대현,"DAEHYUN CO.,LTD",016090,1,0.5704208760042818
대한화섬,"DAEHAN SYNTHETIC FIBRER CO.,LTD",003830,1,0.577373931715923
대한해운,KOREA LINE CORPORATION,005880,1,0.5525808982642412
대한항공,"KOREAN AIR LINES CO.,LTD",003490,1,0.5813386574480948
대한제분,"DAEHAN FLOUR MILL CO.,LTD",001130,1,0.5306289132473686
대한제당,TS CORPORATION,001790,1,0.5656602266986506
대한제강,"DAEHAN STEEL CO.,LTD",084010,1,0.5711682780367553
대한전선,"TAIHAN ELECTRIC WIRE CO.,LTD",001440,1,0.5989586497980021
대한유화,"KOREA PETRO CHEMICAL IND CO.,LTD",006650,1,0.518843302550171
대한약품,DaehanPharmaceutical,023910,1,0.5776765183918777
대한방직,"TAIHAN TEXTILE CO.,LTD",001070,1,0.5422333119515957
대한뉴팜,"Daehan Nupharm Co.,Ltd.",054670,0,0.4389771495344441
대한광통신,"TAIHAN Fiberoptics Co.,LTD",010170,1,0.5811585598480519
대한과학,"DAIHAN SCIENTIFIC CO., Ltd",131220,1,0.6104212148552407
대창스틸,"DaeChang Steel CO., LTD.",140520,1,0.5625943574234147
대창솔루션,"DAECHANG SOLUTION CO.,LTD.",096350,0,0.4777412140993175
대창단조,"DAECHANG FORGING CO.,LTD",015230,1,0.5636164962189545
대창,"DAECHANG Co.,Ltd",012800,1,0.5503711448347265
대진첨단소재,DAEJIN ADVANCED MATERIALS Inc.,393970,1,0.5207662884330738
대주전자재료,"DaejooElectronicMaterialsCo.,Ltd.",078600,1,0.5590779046492858
대주산업,Daejoo Inc.,003310,1,0.5448719124510736
대정화금,"Daejung Chemicals & Metals Co., Ltd",120240,0,0.4959504854301863
대유에이텍,"DAYOU AUTOMOTIVE SEAT TECHNOLOGY CO., LTD",002880,1,0.605667275172943
대유,"DAEYU CO., LTD.",290380,0,0.2037193273254224
대원화성,"DAEWON CHEMICAL CO.,LTD",024890,0,0.3363478168189548
대원제약,"DAEWON PHARMACEUTICAL CO.,LTD",003220,1,0.5541731599240584
대원전선,"DAWON CABLE CO.,LTD",006340,0,0.3964163915919284
대원산업,Daewonsanup,005710,0,0.48256022350258
대원미디어,"DAEWON MEDIA CO.,LTD.",048910,0,0.2416006994853939
대원강업,"DAEWONKANGUP CO.,LTD",000430,1,0.6112998937044528
대원,"DAEWON CO., LTD.",007680,1,0.565035653150015
대웅제약,DAEWOONG PHARMA,069620,0,0.4516785661656379
대웅,"DAEWOONG CO.,LTD",003090,1,0.5624179904287151
대우건설,"DAEWOO ENGINEERING & CONSTRUCTION CO.,LTD",047040,1,0.5808609249538639
대영포장,"DAEYOUNG PACKAGING CO.,LTD",014160,1,0.6140712167577888
대양제지공업,DaeyangPaperMfg,006580,0,0.4720084338894972
대양전기공업,"DAEYANG ELECTRIC CO.,LTD",108380,1,0.6646245909364992
대양금속,"DAIYANG METAL CO.,LTD",009190,1,0.547063951149936
대아티아이,"DAEA TI CO., LTD.",045390,0,0.2830618041571174
대성홀딩스,"DAESUNG HOLDINGS CO., LTD.",016710,1,0.5665248310305965
대성하이텍,"Daesung Hi-Tech Co., Ltd.",129920,1,0.6607370892434327
대성파인텍,"Daesung Fine Tech. Co., Ltd",104040,1,0.5384480140536632
대성에너지,"DAESUNG ENERGY CO.,LTD",117580,1,0.6300349883117682
대성산업,"DAESUNG INDUSTRIAL CO., LTD.",128820,1,0.5596909246421908
대성미생물,Daesung Microbiological Labs. Co. Ltd,036480,1,0.5013014603170932
대상홀딩스,"DAESANG HOLDINGS CO., LTD",084690,1,0.6357710643096264
대상,DAESANG CORPORATION,001680,0,0.3788930846000216
대산F&B,Daesan F&B Inc.,065150,1,0.5571045154795892
대봉엘에스,"Daebonglsco.,Ltd",078140,0,0.22680296421979
대보마그네틱,"DAEBO MAGNETIC CO.,LTD.",290670,1,0.5835242859786691
대모,"DAEMO Engineering Co., Ltd.",317850,0,0.4210893644964277
대명에너지,Dae Myoung Energy Co. Ltd.,389260,1,0.5889427221861615
대림통상,"DAELIM TRADING CO.,LTD",006570,1,0.5925316462431455
대림제지,DaelimPaper,017650,0,0.4656244847337557
대림바스,"DAELIM BATH CO.,LTD.",005750,1,0.6070654943091975
대륙제관,DaeryukCan,004780,1,0.5965826128532392
대동스틸,"DAE DONG STEEL CO., LTD.",048470,1,0.5922011094714245
대동기어,DaedongGear,008830,1,0.5746841057969734
대동금속,DaedongMetal,020400,1,0.6228608655979385
대동,DAEDONG CORPORATION,000490,1,0.6315768344189051
대덕전자,"DAEDUCK ELECTRONICS CO.,LTD",353200,0,0.4110794880807945
대덕,"DAEDUCK Co.,LTD",008060,0,0.4806168832300623
대구백화점,"Daegu Department Store Co., Ltd",006370,1,0.508817298517839
대교,"DAEKYO CO.,LTD",019680,0,0.4581088688191384
닷밀,dotmill Inc.,464580,0,0.1574010520466868
달바글로벌,"d'Alba Global Co., Ltd.",483650,0,0.4754371898586161
다이나믹디자인,"Dynamic Design Co., LTD.",145210,0,0.4508111451701911
다원시스,"DAWONSYS CO., LTD",068240,1,0.5057209888829852
다원넥스뷰,"DAWON NEXVIEW CO.,LTD.",323350,1,0.5689621744710807
다우데이타,DAOU DATA CORP.,032190,1,0.5367495083166869
다우기술,DAOU TECHNOLOGY INC,023590,1,0.5021834807914403
다스코,"Development  Advance Solution Co., Ltd.",058730,1,0.5918791520840949
다산솔루에타,"Dasan Solueta Co.,Ltd.",154040,1,0.598148150852117
다산네트웍스,"DASAN Networks, Inc.",039560,1,0.5173734153762065
다보링크,DAVOLINK Inc.,340360,0,0.4730229871997835
다날,"DANAL CO., LTD.",064260,1,0.5695624542830136
뉴프렉스,"NEWFLEXTECHNOLGYCo.,LTD.",085670,1,0.5504766359377626
뉴파워프라즈마,"New Power Plasma Co.,Ltd",144960,0,0.4512192405825544
뉴트리,"Newtree Co., Ltd.",270870,1,0.5484240858796958
뉴인텍,"NUIN TEK CO., LTD",012340,1,0.5291589511008752
뉴온,"NUON CO., LTD.",123840,1,0.6508360513231926
뉴보텍,"NUVOTEC Co., Ltd",060260,1,0.6413427078749043
뉴로메카,"Neuromeka Co., Ltd.",348340,1,0.5205058873210935
누보,"NOUSBO CO., LTD",332290,1,0.5021576339611288
누리플렉스,"NuriFlex Co.,Ltd.",040160,1,0.6034783702003319
누리플랜,"Nuriplan Co.,Ltd.",069140,1,0.6246061752121949
농우바이오,"NH NONGWOOBIO CO., LTD.",054050,1,0.5632271976174387
농심홀딩스,Nongshim Holdings,072710,1,0.5886544140212353
농심,"NONGSHIM CO.,LTD",004370,1,0.5508349456031908
녹원씨엔아이,"Nokwon Commercials & Industries, Inc.",065560,1,0.6220817669886152
녹십자홀딩스,Green Cross Holdings,005250,0,0.3803310928808534
녹십자웰빙,GREEN CROSS WellBeing Corporation,234690,1,0.7477740837030231
녹십자엠에스,Green Cross Medical Science Corporation,142280,1,0.5959121322196409
녹십자,Green Cross Corporation,006280,0,0.0026742383262762
노을,"Noul Co., Ltd.",376930,0,0.4559856972240911
노블엠앤비,"Noble M&B Co., Ltd.",106520,1,0.5544969616496405
노브랜드,Nobland International Inc.,145170,0,0.336711066785087
노보믹스,"Novomics Co., Ltd.",283100,1,0.5178530342270409
노바텍,"NOVATECH Co., Ltd.",285490,1,0.6348501713261652
노바렉스,"NOVAREX Co., Ltd.",194700,1,0.5224672294053806
노머스,Knowmerce Corp.,473980,0,0.4954919684773227
노루홀딩스,"NOROO HOLDINGS CO., LTD",000320,0,0.4312791868621045
노루페인트,"NOROO PAINT & COATINGS Co.,LTD",090350,1,0.6334114992386867
노랑풍선,"Yellow Balloon Tour Co., Ltd.",104620,1,0.7220895105550514
넷마블,Netmarble Corporation,251270,0,0.3937652147592504
넵튠,Neptune Company,217270,1,0.6272079061935872
넥써쓰,"NEXUS Co., Ltd.",205500,0,0.3883211229411784
넥슨게임즈,"NEXON Games Co., Ltd.",225570,0,0.4984136034082168
넥스틸,"NEXTEEL CO.,LTD.",092790,1,0.5985882178157081
넥스틴,NEXTIN Inc.,348210,1,0.5592820790169933
넥스트칩,"Nextchip Co., Ltd.",396270,1,0.5612905549658007
넥스트아이,"NextEye Co., Ltd.",137940,1,0.6377179685340687
넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",389650,1,0.6745562002252743
넥스턴바이오,"NEXTURNBIOSCIENCE Co., LTD",089140,1,0.5570084641273448
넥센타이어,NEXEN TIRE CORPORATION,002350,1,0.5246292469237116
넥센,NEXEN CORPORATION,005720,1,0.5538644604070689
넥사다이내믹스,"Nexa Dynamics Co., Ltd.",351320,0,0.3348845594402028
네패스아크,Nepes Ark Corporation,330860,1,0.5786620431779586
네패스,NEPES Corporation,033640,1,0.5400323610717743
네이처셀,"NATURECELL CO.,LTD.",007390,0,0.3501642087450686
네이블,Nable Inc.,153460,1,0.5703147032531405
네온테크,"Neontech Co., Ltd.",306620,1,0.5396708190497062
네오펙트,"NEOFECT Co.,Ltd",290660,1,0.5546771410943496
네오팜,"NeopharmCO.,LTD.",092730,1,0.5986991801753093
네오티스,"NEOTECHNICALSYSTEMCO.,LTD",085910,0,0.1628060785840648
네오크레마,"Neo Cremar Co., Ltd.",311390,1,0.7156981495159402
네오이뮨텍,"NeoImmuneTech, Inc.",950220,0,0.4679255846373269
네오위즈홀딩스,NEOWIZ HOLDINGS Corporation,042420,1,0.5537553292692136
네오위즈,NEOWIZ,095660,1,0.6094818293368471
네오오토,"NEOOTO CO.,LTD.",212560,1,0.6577859776959867
네오셈,Neosem Inc.,253590,1,0.5720463480150897
네오리진,"NEORIGIN Co., Ltd.",094860,1,0.681125064165313
내츄럴엔도텍,"Naturalendo Tech Co., Ltd",168330,0,0.3179289866610579
남화토건,"Nam Hwa Construction Company, Limited",091590,1,0.5424326404211833
남화산업,"Namhwa Industrial Co.,Ltd.",111710,1,0.5529816255322969
남해화학,NAMHAE CHEMICAL CORPORATION,025860,1,0.7127093226859152
남양유업,"NAMYANG DAIRY PRODUCTS CO.,LTD",003920,1,0.6115433748637992
남성,NAMSUNG CORPORATION,004270,1,0.5408336403100766
남선알미늄,"NAMSUN ALUMINIUM CO.,LTD",008350,0,0.4524960731132845
남광토건,"NAMKWANG ENGINEERING & CONSTRUCTION CO.,LTD",001260,1,0.6439942307498789
나인테크,"Naintech. CO.,LTD.",267320,1,0.6146326993004646
나이스정보통신,NICE INFORMATION & TELECOMMUNICATION INC.,036800,0,0.2792508750489806
나이스디앤비,"NICE D&B CO., LTD.",130580,1,0.5211512069521056
나이벡,"NIBEC CO., LTD.",138610,1,0.7070235992555707
나우로보틱스,"NAUROBOTICS  Co., Ltd.",459510,1,0.5171378306529932
나무기술,"NAMU TECH CO.,LTD.",242040,1,0.6255757788793676
나무가,"Namuga Co.,Ltd",190510,0,0.3960948472277991
나래나노텍,NARAE NANOTECH CORPORATION,137080,1,0.5738148877614616
나라엠앤디,"NARA MOLD AND DIE CO., LTD.",051490,0,0.4545437447940287
나라셀라,"NARA CELLAR Co.,Ltd.",405920,0,0.3821769966291616
나노팀,NanoTIM Co. Ltd.,417010,0,0.4060578951643524
나노캠텍,"Nano Chem Tech, Inc.",091970,0,0.4746580924359442
나노엔텍,"NanoenTek,Inc.",039860,1,0.5499759308051639
나노씨엠에스,"NANOCMS CO., LTD",247660,1,0.615132246797009
나노실리칸첨단소재,"NanoSilikhan Advanced Materials Co., Ltd.",286750,1,0.5067526805282628
나노신소재,"Advanced Nano Products Co., Ltd.",121600,0,0.4098742832952424
나노,"NANO. Co., Ltd.",187790,0,0.2072858588413307
꿈비,GGUMBI Inc.,407400,0,0.3055277139940784
깨끗한나라,"KleanNara Co., Ltd.",004540,0,0.4276514177085445
까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,013700,1,0.634116544212963
기아,KIA CORPORATION,000270,1,0.6550305555684427
기산텔레콤,"Kisan Telecom CO., Ltd.",035460,1,0.6076215853855709
기가비스,"GigaVis Co., Ltd.",420770,0,0.4514177729339391
기가레인,"GIGALANE Co., Ltd.",049080,0,0.0016959564160781
금화피에스시,"GEUMHWA PSC CO.,LTD.",036190,1,0.5361499450812957
금호타이어,"KUMHO TIRE CO., INC.",073240,0,0.4556267155428851
금호전기,"KUMHO ELECTRIC CO.,LTD",001210,1,0.6554613066039258
금호에이치티,"Kumho HT, Inc.",214330,0,0.0948361467649923
금호석유화학,"KUMHO PETRO CHEMICAL CO.,LTD",011780,1,0.5351540659825932
금호건설,"KUMHO Engineering & Construction Co., Ltd.",002990,0,0.2214684506142326
금양그린파워,"KUMYANG GREEN POWER CO., Ltd.",282720,1,0.6092298736676961
금양,"KUMYANG CO.,LTD",001570,0,0.495633370457807
금강철강,"KEUM KANG STEEL CO., LTD",053260,1,0.6060465654199377
금강공업,"KUMKANG KIND CO.,LTD",014280,0,0.2415566283729853
글로본,"GLOBON CO., LTD.",019660,0,0.4817329197581102
글로벌텍스프리,"Global Tax Free Co., Ltd.",204620,1,0.6620494353827457
글로벌에스엠,Global SM Tech Limited,900070,1,0.5904063414254859
극동유화,"KUKDONG OIL & CHEMICALS CO.,LTD",014530,0,0.4103587723638783
그린플러스,"GREEN PLUS Co., Ltd.",186230,0,0.4783614840481311
그린케미칼,"GREEN CHEMICAL CO.,LTD.",083420,0,0.2135644178448861
그린생명과학,"GREEN LIFESCIENCE CO., LTD.",114450,1,0.5471806110407049
그린리소스,"Green Resource Co.,Ltd",402490,1,0.5159745538318953
그리티,"GRITEE, Inc.",204020,0,0.1977681823673739
그리드위즈,"Gridwiz Co.,Ltd",453450,0,0.1257145083323421
그래디언트,Gradiant Corporation,035080,1,0.5481290338595441
국제약품,"Kukje Pharma Co., Ltd.",002720,0,0.3461067730179601
국전약품,"KUKJEON PHARMACEUTICAL Co.,Ltd",307750,1,0.5232694187466298
국일제지,"KUK-IL PAPER MFG CO.,LTD",078130,1,0.6420802875756904
국일신동,"KUKIL METAL CO., LTD",060480,1,0.6417418632231559
국영지앤엠,KUK YOUNG G M,006050,1,0.6793508530803892
국순당,"KOOK SOON DANG CO.,LTD",043650,1,0.5552584433211222
국보디자인,KUKBO DESIGN,066620,1,0.5258921893194566
국보,"KUKBO Co.,LTD",001140,0,0.4637587542682377
국도화학,"KUKDO CHEMICAL CO.,LTD",007690,1,0.5375672697154381
구영테크,"GUYOUNG TECHNOLOGY CO., LTD.",053270,1,0.5893344281505257
교촌에프앤비,"KYOCHON FOOD&BEVERAGE CO., LTD.",339770,1,0.6010332256543716
광진실업,KwangjinInd,026910,0,0.1596085191987844
광주신세계,"GwangjuShinsegae. Co.,Ltd.",037710,1,0.5984244350343256
광전자,AUK CORP,017900,0,0.3136710449315929
광무,"Kwangmu Co.,Ltd.",029480,0,0.4917549449902558
광명전기,"KWANG MYUNG ELECTRIC CO.,LTD",017040,1,0.6643369220570567
광림,"KANGLIM Co., LTD.",014200,1,0.5911531541271321
광동제약,"KWANGDONG PHARMACEUTICAL CO.,LTD",009290,1,0.5396295540497331
공구우먼,"09women Co., Ltd.",366030,1,0.5422327921118382
골프존홀딩스,"GOLFZON HOLDINGS Co., Ltd.",121440,0,0.4810092068232561
골프존클라우드,"GolfzonCloud Co.,Ltd.",183410,1,0.5777890325668845
골프존,"GOLFZON Co., Ltd.",215000,1,0.7892904623202474
골드앤에스,"Gold&S Co.,Ltd",035290,1,0.6008095404496768
고영,KohYoungTechnologyInc.,098460,1,0.6757017911570057
고스트스튜디오,"GHOST STUDIO CO., LTD.",950190,1,0.5081372276795553
고바이오랩,"KoBioLabs, Inc.",348150,1,0.613248414496695
고려제약,"KOREAN DRUG CO., LTD.",014570,0,0.3985347429521776
고려제강,"KISWIRE CO.,LTD",002240,1,0.5994235199742728
고려아연,KOREA ZINC INC,010130,1,0.5396571378042365
고려신용정보,"KORYO CREDIT INFORMATION CO.,LTD.",049720,1,0.500260156711337
고려산업,"KOREA INDUSTRIAL CO.,LTD",002140,0,0.2106332174156095
계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",012200,0,0.4122665235943373
계룡건설산업,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",013580,1,0.5393776564708351
경창산업,KyungchangIndustrial,024910,1,0.5071727446822328
경인전자,"KYUNGIN ELECTRONICS CO.,LTD",009140,0,0.4087602350083564
경인양행,KYUNG-IN SYNTHETIC CORPORATION,012610,1,0.6195368499608324
경보제약,"KYONGBO PHARMACEUTICAL CO., LTD.",214390,1,0.6313587271683714
경방,KYUNGBANG LTD,000050,0,0.4601577824959278
경동제약,KyungdongPharm,011040,1,0.6556820721971771
경동인베스트,"KYUNGDONG INVEST CO., LTD.",012320,1,0.534051195264926
경동도시가스,"KYUNGDONG CITY GAS CO.,LTD",267290,0,0.4361726648833883
경동나비엔,"KYUNG DONG NAVIEN CO.,LTD",009450,1,0.6641419099844136
경농,KYUNGNONG CORPORATION,002100,0,0.183902066450754
경남제약,"KYUNG NAM PHARM.CO.,LTD.",053950,0,0.184901023800764
경남스틸,"Kyeong Nam Steel Co., LTD",039240,1,0.537595250565808
갤럭시아에스엠,"Galaxia SM, INC.",011420,1,0.593465289869251
갤럭시아머니트리,"GalaxiaMoneytree Co.,Ltd.",094480,1,0.5961543567614079
강원에너지,"KANGWON ENERGY Co., Ltd.",114190,1,0.5709251375721931
강원랜드,"Kangwon Land, Inc.",035250,0,0.4662082554701823
강스템바이오텍,"KANGSTEM BIOTECH CO., LTD.",217730,1,0.6297935137736825
강동씨앤엘,"KANGDONG C&L co., Ltd",198440,1,0.7135758277845624
강남제비스코,"KANGNAM JEVISCO CO.,LTD",000860,0,0.4446486955968607
감성코퍼레이션,"GAMSUNG Corporation Co., Ltd.",036620,1,0.5828022294457875
가온칩스,"GAONCHIPS CO., LTD.",399720,1,0.6609307066366208
가온전선,"GAON CABLE CO.,LTD",000500,0,0.2599298748448219
가온그룹,"KAON Group Co., Ltd.",078890,0,0.315359193327769
가비아,"GABIA,Inc.",079940,1,0.6190565892814425
iMBC,"iMBC Co., Ltd.",052220,1,0.5443753712983384
YW,YW COMPANY LIMITED,051390,1,0.7239751798704873
YTN,YTN,040300,1,0.5517829722833771
YG PLUS,"YG PLUS, INC.",037270,0,0.4722307586368094
YBM넷,"YBM NET, Inc.",057030,0,0.4883548204686077
WISCOM,"WISCOM CO.,LTD",024070,0,0.4894831088141818
TYM,TYM CORPORATION,002900,1,0.554337197622093
TS트릴리온,"TS Trillion Co., Ltd.",317240,1,0.6094856804777177
TPC,TPC Mechatronics Corporation,048770,0,0.2630641706545731
TP,TP Inc.,007980,0,0.4989747335418988
TKG애강,"TKG AIKANG CO., LTD",022220,1,0.5288879481196462
TJ미디어,"TJ MEDIA CO.,LTD",032540,1,0.5541177394719995
THE E&M,"THE E&M Co., Ltd.",089230,1,0.6039190030422659
TCC스틸,TCC STEEL,002710,1,0.5951436264768339
SUN&L,"SUN&L CO.,LTD",002820,1,0.5432470661034697
STX엔진,"STX Engine Co,.Ltd",077970,0,0.3984110069042473
STX,STX CORPORATION,011810,1,0.5319034555634343
SPC삼립,"SPC SAMLIP CO., LTD.",005610,1,0.618986064699717
SOOP,"SOOP CO., LTD.",067160,1,0.6537823084105777
SNT홀딩스,"SNT Holdings CO.,LTD ",036530,1,0.6195027015642293
SNT에너지,"SNTEnergy Co.,Ltd.",100840,1,0.5478282548592978
SNT모티브,"SNT MOTIV CO.,LTD",064960,1,0.6630490746387662
SNT다이내믹스,"SNT DYNAMICS CO.,Ltd",003570,1,0.6629140834909677
SM Life Design,"SM Life Design Group Co., Ltd.",063440,1,0.5120225005059789
SM C&C,"SM Culture & Contents Co., Ltd.",048550,1,0.6256242051847312
SK하이닉스,SK hynix Inc.,000660,0,0.3873166225957189
SK텔레콤,"SK TELECOM CO.,LTD",017670,1,0.5742580164976353
SK케미칼,"SK Chemicals Co., Ltd.",285130,1,0.6037657630331071
SK이노베이션,"SK Innovation Co., Ltd.",096770,0,0.2137381050932568
SK오션플랜트,"SK oceanplant Co.,Ltd",100090,0,0.4823278752577542
SK아이이테크놀로지,"SK ie technology Co., Ltd.",361610,1,0.6928356131949134
SK스퀘어,"SK Square Co., Ltd.",402340,1,0.5519485200445163
SK바이오사이언스,"SK Bioscience Co.,Ltd",302440,1,0.6118254769383379
SK디앤디,"SK D&D Co.,Ltd.",210980,1,0.6276158534775071
SK디스커버리,"SK Discovery Co.,Ltd.",006120,1,0.6012426004605761
SK네트웍스,SKNetworksCompanyLimited,001740,0,0.1862463677651867
SK가스,SK GAS LTD,018670,0,0.4740394065247812
SKC,SKC LTD,011790,0,0.467610902771716
SKAI,"SKAI worldwide Co., Ltd.",357880,1,0.5010693422453204
SK,SK Inc.,034730,1,0.5361630085588311
SJG세종,"SJG SEJONG CO.,LTD",033530,0,0.4859987539979649
SIMPAC,SIMPACInc,009160,0,0.4427677021785413
SH에너지화학,"SH ENERGY & CHEMICAL CO.,LTD",002360,1,0.6230099645067878
SHD,"SHIN HWA DYNAMICS CO.,LTD",001770,0,0.4896597194746596
SG세계물산,SG CORPORATION,004060,1,0.6172534569943876
SG글로벌,"SG GLOBAL CO., LTD",001380,1,0.5004128782094022
SGC에너지,"SGC Energy Co.,Ltd.",005090,0,0.442949863661858
SGC E&C,"SGC E&C Co., Ltd.",016250,1,0.6017438405832249
SGA솔루션즈,"SGA Solutions Co.,Ltd.",184230,1,0.6274323288617439
SGA,"SGA Co.,Ltd",049470,1,0.5815657026696115
SG&G,SG&G Corporation,040610,1,0.6434145839307104
SG,"SG CO., LTD.",255220,1,0.6821732344700905
SFA반도체,"SFA Semicon Co., Ltd",036540,0,0.3722165047504273
SDN,SDN Company Ltd.,099220,0,0.4465653310936607
SCL사이언스,SCL Science Inc.,246960,1,0.7675929605086568
SB성보,"SBSUNGBO Co., Ltd.",003080,1,0.5122064057630425
SBS,SEOUL BROADCASTING SYSTEM,034120,0,0.4991875647606845
SAMG엔터,"SAMG ENTERTAINMENT CO.,LTD",419530,0,0.2050390704787586
S-Oil,S-Oil Corporation,010950,0,0.4465398448676321
S&K폴리텍,"S&KPOLYTECCO.,LTD.",091340,0,0.001164536029529
RF시스템즈,"RF Systems Co., Ltd.",474610,1,0.53418314566383
RF머트리얼즈,"RF Materials Co., Ltd.",327260,1,0.638413414360202
RFHIC,RFHIC CORPORATION,218410,1,0.765726831372464
PS일렉트로닉스,"Pentastone Electronics, Inc.",332570,0,0.489274946040916
POSCO홀딩스,POSCO Holdings Inc.,005490,0,0.2516698574141294
PN풍년,"PNPOONGNYUN CO.,LTD",024940,1,0.5929577592173825
PKC,"PKC Co., Ltd.",001340,0,0.4734421132922137
OCI홀딩스,OCI Holdings Company Ltd.,010060,1,0.5581160914162523
NI스틸,"NI STEEL CO.,LTD",008260,0,0.3936646487371618
NICE평가정보,"NICE Information Service Co., Ltd.",030190,0,0.439944450204067
NICE인프라,"NICE Infra Co., Ltd",063570,1,0.5529765703213254
NICE,"NICE Holdings Co., Ltd",034310,1,0.6093224816534706
NHN벅스,NHN BUGS Corporation,104200,1,0.5160825462549062
NHN KCP,NHN KCP Corp.,060250,0,0.4704437104727795
NE능률,"NE Neungyule, Inc.",053290,1,0.5819767594197935
NEW,"Next Entertainment World Co., Ltd.",160550,1,0.578080721216017
NAVER,NAVER Corporation,035420,1,0.5536036768908904
MH에탄올,"MHETHANOL CO.,LTD",023150,0,0.4305274174403286
MDS테크,MDS Tech Inc.,086960,1,0.5066930419939878
M83,"M eighty-three Co.,Ltd.",476080,1,0.5389838976130501
LX홀딩스,LX Holdings Corp.,383800,0,0.2789155518126576
LX하우시스,"LX HAUSYS, LTD.",108670,0,0.4955625498897053
LX인터내셔널,LX INTERNATIONAL CORP.,001120,1,0.597480497310591
LS티라유텍,"LS THiRA-UTECH CO.,LTD",322180,1,0.6051452707329268
